full_name,category,default_branch,commits_atom,releases_atom
Azure-Samples/storage-blob-python-getting-started,samples,master,https://github.com/Azure-Samples/storage-blob-python-getting-started/commits/master.atom,https://github.com/Azure-Samples/storage-blob-python-getting-started/releases.atom
Azure-Samples/iot-edge-opc-client,samples,master,https://github.com/Azure-Samples/iot-edge-opc-client/commits/master.atom,https://github.com/Azure-Samples/iot-edge-opc-client/releases.atom
Azure-Samples/iot-edge-opc-publisher-nodeconfiguration,samples,master,https://github.com/Azure-Samples/iot-edge-opc-publisher-nodeconfiguration/commits/master.atom,https://github.com/Azure-Samples/iot-edge-opc-publisher-nodeconfiguration/releases.atom
Azure-Samples/iot-edge-opc-publisher-diagnostics,samples,master,https://github.com/Azure-Samples/iot-edge-opc-publisher-diagnostics/commits/master.atom,https://github.com/Azure-Samples/iot-edge-opc-publisher-diagnostics/releases.atom
OfficeDev/O365-Windows,samples,master,https://github.com/OfficeDev/O365-Windows/commits/master.atom,https://github.com/OfficeDev/O365-Windows/releases.atom
Azure-Samples/sample-linux-python-app,samples,master,https://github.com/Azure-Samples/sample-linux-python-app/commits/master.atom,https://github.com/Azure-Samples/sample-linux-python-app/releases.atom
MicrosoftDocs/pipelines-go-docker,docs,master,https://github.com/MicrosoftDocs/pipelines-go-docker/commits/master.atom,https://github.com/MicrosoftDocs/pipelines-go-docker/releases.atom
OfficeDev/Skype-for-Business-Android-Uri-Sample,samples,master,https://github.com/OfficeDev/Skype-for-Business-Android-Uri-Sample/commits/master.atom,https://github.com/OfficeDev/Skype-for-Business-Android-Uri-Sample/releases.atom
OfficeDev/Groups-API-Office-Add-in-PHP-Sample,samples,master,https://github.com/OfficeDev/Groups-API-Office-Add-in-PHP-Sample/commits/master.atom,https://github.com/OfficeDev/Groups-API-Office-Add-in-PHP-Sample/releases.atom
MicrosoftLearning/LearnAI-KnowledgeMiningBootcamp,training,master,https://github.com/MicrosoftLearning/LearnAI-KnowledgeMiningBootcamp/commits/master.atom,https://github.com/MicrosoftLearning/LearnAI-KnowledgeMiningBootcamp/releases.atom
Azure-Samples/cognitive-services-studybot-node,samples,master,https://github.com/Azure-Samples/cognitive-services-studybot-node/commits/master.atom,https://github.com/Azure-Samples/cognitive-services-studybot-node/releases.atom
Azure-Samples/active-directory-b2c-ios-native-appauth,samples,master,https://github.com/Azure-Samples/active-directory-b2c-ios-native-appauth/commits/master.atom,https://github.com/Azure-Samples/active-directory-b2c-ios-native-appauth/releases.atom
Azure-Samples/billing-dotnet-ratecard-api,samples,master,https://github.com/Azure-Samples/billing-dotnet-ratecard-api/commits/master.atom,https://github.com/Azure-Samples/billing-dotnet-ratecard-api/releases.atom
Azure-Samples/pci-paas-webapp-ase-sqldb-appgateway-keyvault-oms-AzureRM,samples,master,https://github.com/Azure-Samples/pci-paas-webapp-ase-sqldb-appgateway-keyvault-oms-AzureRM/commits/master.atom,https://github.com/Azure-Samples/pci-paas-webapp-ase-sqldb-appgateway-keyvault-oms-AzureRM/releases.atom
microsoft/Cognitive-CustomVision-Windows,samples,master,https://github.com/microsoft/Cognitive-CustomVision-Windows/commits/master.atom,https://github.com/microsoft/Cognitive-CustomVision-Windows/releases.atom
Azure-Samples/Cognitive-Speech-STT-iOS,samples,master,https://github.com/Azure-Samples/Cognitive-Speech-STT-iOS/commits/master.atom,https://github.com/Azure-Samples/Cognitive-Speech-STT-iOS/releases.atom
Azure-Samples/Cognitive-Speech-STT-Windows,samples,master,https://github.com/Azure-Samples/Cognitive-Speech-STT-Windows/commits/master.atom,https://github.com/Azure-Samples/Cognitive-Speech-STT-Windows/releases.atom
Azure-Samples/cosmosdb-java-as-cache-for-apache-camel,samples,master,https://github.com/Azure-Samples/cosmosdb-java-as-cache-for-apache-camel/commits/master.atom,https://github.com/Azure-Samples/cosmosdb-java-as-cache-for-apache-camel/releases.atom
Azure-Samples/billing-python-ratecard-api,samples,master,https://github.com/Azure-Samples/billing-python-ratecard-api/commits/master.atom,https://github.com/Azure-Samples/billing-python-ratecard-api/releases.atom
MicrosoftDocs/mslearn-data-ingestion-with-azure-data-factory,docs,master,https://github.com/MicrosoftDocs/mslearn-data-ingestion-with-azure-data-factory/commits/master.atom,https://github.com/MicrosoftDocs/mslearn-data-ingestion-with-azure-data-factory/releases.atom
microsoft/Marketplace_Blockchain_Solution_Accelerator,samples,master,https://github.com/microsoft/Marketplace_Blockchain_Solution_Accelerator/commits/master.atom,https://github.com/microsoft/Marketplace_Blockchain_Solution_Accelerator/releases.atom
OfficeDev/O365API-PopulateSampleData,samples,master,https://github.com/OfficeDev/O365API-PopulateSampleData/commits/master.atom,https://github.com/OfficeDev/O365API-PopulateSampleData/releases.atom
OfficeDev/Word-Add-in-JavaScript-ChangeContentWithXML,samples,master,https://github.com/OfficeDev/Word-Add-in-JavaScript-ChangeContentWithXML/commits/master.atom,https://github.com/OfficeDev/Word-Add-in-JavaScript-ChangeContentWithXML/releases.atom
OfficeDev/Word-Add-in-Get-Set-EditOpen-XML,samples,master,https://github.com/OfficeDev/Word-Add-in-Get-Set-EditOpen-XML/commits/master.atom,https://github.com/OfficeDev/Word-Add-in-Get-Set-EditOpen-XML/releases.atom
OfficeDev/Word-Add-in-Work-with-custom-XML-parts,samples,master,https://github.com/OfficeDev/Word-Add-in-Work-with-custom-XML-parts/commits/master.atom,https://github.com/OfficeDev/Word-Add-in-Work-with-custom-XML-parts/releases.atom
OfficeDev/Excel-Add-in-JS-ExternalDataGitHub,samples,master,https://github.com/OfficeDev/Excel-Add-in-JS-ExternalDataGitHub/commits/master.atom,https://github.com/OfficeDev/Excel-Add-in-JS-ExternalDataGitHub/releases.atom
OfficeDev/Word-Add-in-DocumentAssembly,samples,master,https://github.com/OfficeDev/Word-Add-in-DocumentAssembly/commits/master.atom,https://github.com/OfficeDev/Word-Add-in-DocumentAssembly/releases.atom
OfficeDev/Excel-Add-in-JS-CollegeCreditsTracker,samples,master,https://github.com/OfficeDev/Excel-Add-in-JS-CollegeCreditsTracker/commits/master.atom,https://github.com/OfficeDev/Excel-Add-in-JS-CollegeCreditsTracker/releases.atom
OfficeDev/Word-Add-in-Content-Control-Binding,samples,master,https://github.com/OfficeDev/Word-Add-in-Content-Control-Binding/commits/master.atom,https://github.com/OfficeDev/Word-Add-in-Content-Control-Binding/releases.atom
OfficeDev/Word-Add-in-ClauseLibrary-Code-Sample,samples,master,https://github.com/OfficeDev/Word-Add-in-ClauseLibrary-Code-Sample/commits/master.atom,https://github.com/OfficeDev/Word-Add-in-ClauseLibrary-Code-Sample/releases.atom
OfficeDev/Office-Add-in-TranslateASPNET,samples,master,https://github.com/OfficeDev/Office-Add-in-TranslateASPNET/commits/master.atom,https://github.com/OfficeDev/Office-Add-in-TranslateASPNET/releases.atom
OfficeDev/Excel-Add-in-JavaScript-PersistCustomSettings,samples,master,https://github.com/OfficeDev/Excel-Add-in-JavaScript-PersistCustomSettings/commits/master.atom,https://github.com/OfficeDev/Excel-Add-in-JavaScript-PersistCustomSettings/releases.atom
OfficeDev/Excel-Add-in-JavaScript-GetSelectionChangeCoordinates,samples,master,https://github.com/OfficeDev/Excel-Add-in-JavaScript-GetSelectionChangeCoordinates/commits/master.atom,https://github.com/OfficeDev/Excel-Add-in-JavaScript-GetSelectionChangeCoordinates/releases.atom
OfficeDev/Excel-Add-in-Generate-CSV,samples,master,https://github.com/OfficeDev/Excel-Add-in-Generate-CSV/commits/master.atom,https://github.com/OfficeDev/Excel-Add-in-Generate-CSV/releases.atom
OfficeDev/Office-Add-in-Fabric-UI-Sample,samples,master,https://github.com/OfficeDev/Office-Add-in-Fabric-UI-Sample/commits/master.atom,https://github.com/OfficeDev/Office-Add-in-Fabric-UI-Sample/releases.atom
OfficeDev/Office-Add-in-Auth0,samples,master,https://github.com/OfficeDev/Office-Add-in-Auth0/commits/master.atom,https://github.com/OfficeDev/Office-Add-in-Auth0/releases.atom
Azure/ref-docs,docs,master,https://github.com/Azure/ref-docs/commits/master.atom,https://github.com/Azure/ref-docs/releases.atom
OfficeDev/skype-android-app-sdk-samples,samples,master,https://github.com/OfficeDev/skype-android-app-sdk-samples/commits/master.atom,https://github.com/OfficeDev/skype-android-app-sdk-samples/releases.atom
Azure-Samples/azure-springboot-cosmosdb-cassandra-counter,samples,master,https://github.com/Azure-Samples/azure-springboot-cosmosdb-cassandra-counter/commits/master.atom,https://github.com/Azure-Samples/azure-springboot-cosmosdb-cassandra-counter/releases.atom
Azure-Samples/azure-cosmosdb-cassandra-counters,samples,master,https://github.com/Azure-Samples/azure-cosmosdb-cassandra-counters/commits/master.atom,https://github.com/Azure-Samples/azure-cosmosdb-cassandra-counters/releases.atom
Azure-Samples/spring-data-jpa-on-azure,samples,master,https://github.com/Azure-Samples/spring-data-jpa-on-azure/commits/master.atom,https://github.com/Azure-Samples/spring-data-jpa-on-azure/releases.atom
OfficeDev/O365-Win-Snippets,samples,master,https://github.com/OfficeDev/O365-Win-Snippets/commits/master.atom,https://github.com/OfficeDev/O365-Win-Snippets/releases.atom
OfficeDev/O365-Win-Connect,samples,master,https://github.com/OfficeDev/O365-Win-Connect/commits/master.atom,https://github.com/OfficeDev/O365-Win-Connect/releases.atom
Azure/pixel_level_land_classification,samples,master,https://github.com/Azure/pixel_level_land_classification/commits/master.atom,https://github.com/Azure/pixel_level_land_classification/releases.atom
Azure/azure-iiot-services-api,samples,forward,https://github.com/Azure/azure-iiot-services-api/commits/forward.atom,https://github.com/Azure/azure-iiot-services-api/releases.atom
MicrosoftDocs/mslearn-test-in-deployment-with-production-slots,docs,master,https://github.com/MicrosoftDocs/mslearn-test-in-deployment-with-production-slots/commits/master.atom,https://github.com/MicrosoftDocs/mslearn-test-in-deployment-with-production-slots/releases.atom
OfficeDev/Add-in-Content-Sample,samples,master,https://github.com/OfficeDev/Add-in-Content-Sample/commits/master.atom,https://github.com/OfficeDev/Add-in-Content-Sample/releases.atom
MicrosoftDocs/MSLearn-CSharpFirstApplication,docs,master,https://github.com/MicrosoftDocs/MSLearn-CSharpFirstApplication/commits/master.atom,https://github.com/MicrosoftDocs/MSLearn-CSharpFirstApplication/releases.atom
Azure/azml,samples,master,https://github.com/Azure/azml/commits/master.atom,https://github.com/Azure/azml/releases.atom
microsoft/cortana-skills-samples,samples,master,https://github.com/microsoft/cortana-skills-samples/commits/master.atom,https://github.com/microsoft/cortana-skills-samples/releases.atom
Azure-Samples/functions-linux-custom-image,samples,master,https://github.com/Azure-Samples/functions-linux-custom-image/commits/master.atom,https://github.com/Azure-Samples/functions-linux-custom-image/releases.atom
Azure-Samples/vue-cosmosdb,samples,master,https://github.com/Azure-Samples/vue-cosmosdb/commits/master.atom,https://github.com/Azure-Samples/vue-cosmosdb/releases.atom
Azure-Samples/iot-hub-feather-huzzah-client-app,samples,master,https://github.com/Azure-Samples/iot-hub-feather-huzzah-client-app/commits/master.atom,https://github.com/Azure-Samples/iot-hub-feather-huzzah-client-app/releases.atom
microsoft/app-innovation-workshop,training,master,https://github.com/microsoft/app-innovation-workshop/commits/master.atom,https://github.com/microsoft/app-innovation-workshop/releases.atom
Azure/cyclecloud-hands-on-labs,training,master,https://github.com/Azure/cyclecloud-hands-on-labs/commits/master.atom,https://github.com/Azure/cyclecloud-hands-on-labs/releases.atom
Azure-Samples/iot-hub-c-thingdev-getstartedkit,samples,master,https://github.com/Azure-Samples/iot-hub-c-thingdev-getstartedkit/commits/master.atom,https://github.com/Azure-Samples/iot-hub-c-thingdev-getstartedkit/releases.atom
Azure-Samples/simple-feed-reader,samples,master,https://github.com/Azure-Samples/simple-feed-reader/commits/master.atom,https://github.com/Azure-Samples/simple-feed-reader/releases.atom
microsoft/AzureAppsWorkshop,training,master,https://github.com/microsoft/AzureAppsWorkshop/commits/master.atom,https://github.com/microsoft/AzureAppsWorkshop/releases.atom
MicrosoftDocs/mslearn-xamarin-forms-listview,docs,master,https://github.com/MicrosoftDocs/mslearn-xamarin-forms-listview/commits/master.atom,https://github.com/MicrosoftDocs/mslearn-xamarin-forms-listview/releases.atom
MicrosoftDocs/mslearn-xamarin-forms-design-patterns,docs,master,https://github.com/MicrosoftDocs/mslearn-xamarin-forms-design-patterns/commits/master.atom,https://github.com/MicrosoftDocs/mslearn-xamarin-forms-design-patterns/releases.atom
MicrosoftDocs/mslearn-xamarin-forms-use-effects,docs,master,https://github.com/MicrosoftDocs/mslearn-xamarin-forms-use-effects/commits/master.atom,https://github.com/MicrosoftDocs/mslearn-xamarin-forms-use-effects/releases.atom
Azure-Samples/iot-edge-sample-python,samples,master,https://github.com/Azure-Samples/iot-edge-sample-python/commits/master.atom,https://github.com/Azure-Samples/iot-edge-sample-python/releases.atom
Azure-Samples/storage-python-circuit-breaker-pattern-ha-apps-using-ra-grs,samples,master,https://github.com/Azure-Samples/storage-python-circuit-breaker-pattern-ha-apps-using-ra-grs/commits/master.atom,https://github.com/Azure-Samples/storage-python-circuit-breaker-pattern-ha-apps-using-ra-grs/releases.atom
Azure-Samples/batch-python-paas-cloud-service-pool,samples,master,https://github.com/Azure-Samples/batch-python-paas-cloud-service-pool/commits/master.atom,https://github.com/Azure-Samples/batch-python-paas-cloud-service-pool/releases.atom
Azure-Samples/data-factory-copy-blob-to-blob-python,samples,master,https://github.com/Azure-Samples/data-factory-copy-blob-to-blob-python/commits/master.atom,https://github.com/Azure-Samples/data-factory-copy-blob-to-blob-python/releases.atom
